boostclock,brand,chipmake,coreclock,gpu,memoryclock,memoryinterface,memorysize,memorytype,model,price,productname,rank,rating,url
,,,,,,,,,,799.99,ASUS Radeon RX 580 O4G Dual-fan OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card (DUAL-RX580-O4G),55,Rating + 4,https://www.newegg.com/asus-radeon-rx-580-dual-rx580-o4g/p/N82E16814126196
,,,,,,,,,,799.99,ASUS GeForce RTX 2080 Ti 11G Turbo Edition GDDR6 HDMI DP 1.4 Type-C Graphics Card,45,Rating + 4,https://www.newegg.com/asus-geforce-rtx-2080-ti-turbo-rtx2080ti-11g/p/N82E16814126248
,,,,,,,,,,799.99,CORN GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express3.0 16X DVI/VGA/HDMI,48,Rating + 4,https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-750/p/1FT-0040-00004
,,,,,,,,,,799.99,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER VENTUS OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,44,Rating + 4,https://www.newegg.com/msi-geforce-rtx-2070-super-rtx-2070-super-ventus-oc/p/N82E16814137438
,,,,,,,,,,71.49,CORN GTX 650 1GB 128-Bit GDDR5 Graphic Card Video Card GPU GTX650-DCO-1GD5  DirectX 11 PCI Express 3.0 HDCP DVI/VGA/Mini HDMI,46,Rating + 4,https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-650/p/1FT-0040-00001
,,,,,,,,,,799.99,ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-A11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,54,Rating + 4,https://www.newegg.com/asus-geforce-rtx-2080-ti-rog-strix-rtx2080ti-a11g-gaming/p/N82E16814126265
,,,,,,,,,,785.59,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,43,Rating + 5,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-ventus-xs-4g-oc/p/N82E16814137415
,,,,,,,,,,799.99,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,49,Rating + 4,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-armor-8g-oc/p/N82E16814137363
,,,,,,,,,,799.99,"EVGA GeForce GTX 1060 GAMING, ACX 2.0 (Single Fan), 03G-P4-6160-KR, 3GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches",42,Rating + 4,https://www.newegg.com/evga-geforce-gtx-1060-03g-p4-6160-kr/p/N82E16814487263
,,,,,,,,,,799.99,"EVGA GeForce GTX 1060 6GB SSC GAMING ACX 3.0, 6GB GDDR5, LED, DX12 OSD Support (PXOC), 06G-P4-6267-KR",40,Rating + 4,https://www.newegg.com/evga-geforce-gtx-1060-06g-p4-6267-kr/p/N82E16814487275
,,,,,,,,,,799.99,GIGABYTE GeForce GTX 1660 SUPER DirectX 12 GV-N166SGAMING OC-6GD 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,41,Rating + 4,https://www.newegg.com/gigabyte-geforce-gtx-1660-super-gv-n166sgaming-oc-6gd/p/N82E16814932223
,,,,,,,,,,799.99,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LP 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,35,Rating + 4,https://www.newegg.com/msi-geforce-gt-710-gt-710-1gd3h-lp/p/N82E16814127931
,,,,,,,,,,785.59,"GIGABYTE GeForce GTX 1070 Founders Edition GV-N1070D5-8GD-B, GBT GTX1070 Founders",34,Rating + 5,https://www.newegg.com/gigabyte-geforce-gtx-1070-fe-gv-n1070d5-8gd-b/p/N82E16814125870
,,,,,,,,,,799.99,"GIGABYTE GeForce GTX 1660 Ti GAMING OC 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N166TGAMING OC-6GD Video Card",36,Rating + 4,https://www.newegg.com/gigabyte-geforce-gtx-1660-ti-gv-n166tgaming-oc-6gd/p/N82E16814932129
,,,,,,,,,,799.99,"Biostar OC Gaming Radeon RX 560 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 x16, DVI-D Dual Link, HDMI, DisplayPort and Vortex Cooling Fan",39,Rating + 4,https://www.newegg.com/biostar-radeon-rx-560-gaming/p/27N-002J-00014
,,,,,,,,,,785.59,GF FX 5500 FX5500 256 MB PCI Desktop Video Graphics Card Vga Nvidia Chipset,37,Rating + 5,https://www.newegg.com/p/1FT-000N-000P2
,,,,,,,,,,799.99,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card",32,Rating + 4,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3oc-8gd/p/N82E16814932213
,,,,,,,,,,785.59,EVGA GeForce 8400 GS DirectX 10 01G-P3-1302-LR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Video Card,38,Rating + 5,https://www.newegg.com/evga-geforce-8400-gs-01g-p3-1302-lr/p/N82E16814130585
,,,,,,,,,,799.99,"GIGABYTE GeForce GTX 1660 Ti MINI ITX OC 6G Graphics Card, Mini ITX Form Factor, 6GB 192-Bit GDDR6, GV-N166TIXOC-6GD Video Card",28,Rating + 4,https://www.newegg.com/gigabyte-geforce-gtx-1660-ti-gv-n166tixoc-6gd/p/N82E16814932132
,,,,,,,,,,785.59,ASUS GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-2GD5-CSM),33,Rating + 5,https://www.newegg.com/asus-geforce-gt-710-gt710-sl-2gd5-csm/p/N82E16814126211
,,,,,,,,,,799.99,GIGABYTE Radeon RX 570 DirectX 12 GV-RX570GAMING-4GD REV2.0 4GB 256-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,31,Rating + 4,https://www.newegg.com/gigabyte-radeon-rx-570-gv-rx570gaming-4gd-rev2-0/p/N82E16814932242
,,,,,,,,,,785.59,"EVGA GeForce GTX 1050 Ti SC GAMING, 04G-P4-6253-KR, 4GB GDDR5, DX12 OSD Support (PXOC)",25,Rating + 5,https://www.newegg.com/evga-geforce-gtx-1050-ti-04g-p4-6253-kr/p/N82E16814487291
,,,,,,,,,,785.59,ASUS ROG GeForce GTX 1060 STRIX-GTX1060-O6G-GAMING 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,29,Rating + 5,https://www.newegg.com/asus-geforce-gtx-1060-strix-gtx1060-o6g-gaming/p/N82E16814126113
,,,,,,,,,,799.99,MSI GeForce GT 1030 DirectX 12 GT 1030 2G LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card,24,Rating + 4,https://www.newegg.com/msi-geforce-gt-1030-gt-1030-2g-lp-oc/p/N82E16814137139
,,,,,,,,,,785.59,MSI GeForce GT 730 DirectX 12 N730-2GD3V3 2GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,26,Rating + 5,https://www.newegg.com/msi-geforce-gt-730-n730-2gd3v3/p/N82E16814127906
,,,,,,,,,,785.59,MSI 131207 GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,21,Rating + 5,https://www.newegg.com/msi-geforce-gtx-1050-ti-gtx-1050-ti-4g-oc/p/N82E16814137056
,,,,,,,,,,799.99,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER GAMING X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,19,Rating + 4,https://www.newegg.com/msi-geforce-rtx-2070-super-rtx-2070-super-gaming-x-trio/p/N82E16814137439
,,,,,,,,,,785.59,PNY GeForce RTX 2070 SUPER Graphic Card - 8 GB GDDR6,30,Rating + 5,https://www.newegg.com/p/N82E16814133796
,,,,,,,,,,799.99,"GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N206SAORUS-8GC Video Card",23,Rating + 4,https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206saorus-8gc/p/N82E16814932172
,,,,,,,,,,799.99,ASUS ROG Strix Radeon RX 580 O8G Gaming OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card with RGB Lighting (ROG-STRIX-RX580-O8G-GAMING),27,Rating + 4,https://www.newegg.com/asus-radeon-rx-580-rog-strix-rx580-o8g-gaming/p/N82E16814126193
,,,,,,,,,,785.59,PowerColor RED DEVIL Golden Radeon RX 580 DirectX 12 AXRX 580 8GBD5-3DHG/OC 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,22,Rating + 5,https://www.newegg.com/powercolor-radeon-rx-580-axrx-580-8gbd5-3dhg-oc/p/N82E16814131712
,,,,,,,,,,785.59,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,17,Rating + 5,https://www.newegg.com/msi-geforce-gtx-1050-ti-gtx-1050-ti-gaming-4g/p/N82E16814137060
,,,,,,,,,,799.99,ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-O11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,16,Rating + 4,https://www.newegg.com/asus-geforce-rtx-2080-ti-rog-strix-rtx2080ti-o11g-gaming/p/N82E16814126263
,,,,,,,,,,785.59,"EVGA GeForce GT 1030 SC, 02G-P4-6333-KR, 2GB GDDR5, Low Profile",18,Rating + 5,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6333-kr/p/N82E16814487347
,,,,,,,,,,785.59,"EVGA GeForce GTX 1050 Ti SSC GAMING ACX 3.0, 04G-P4-6255-KR, 4GB GDDR5, DX12 OSD Support (PXOC)",14,Rating + 5,https://www.newegg.com/evga-geforce-gtx-1050-ti-04g-p4-6255-kr/p/N82E16814487292
,,,,,,,,,,799.99,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING X 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,12,Rating + 4,https://www.newegg.com/msi-geforce-gtx-1660-super-gtx-1660-super-gaming-x/p/N82E16814137476
,,,,,,,,,,799.99,XFX - THICC III Ultra AMD Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 Graphics Card - Black RX-57XT8TBD8,11,Rating + 4,https://www.newegg.com/p/1FT-0010-000G3
,,,,,,,,,,799.99,ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),15,Rating + 4,https://www.newegg.com/asus-geforce-gt-1030-ph-gt1030-o2g/p/N82E16814126209
,,,,,,,,,,785.59,EVGA GeForce GTX 1070 Ti SC GAMING 08G-P4-5671-KR 8GB GDDR5 ACX 3.0 & Black Edition,10,Rating + 5,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-5671-kr/p/N82E16814487387
,,,,,,,,,,785.59,"ZOTAC GeForce GTX 1060 AMP, ZT-P10600B-10M, 6GB GDDR5 Super Compact Dual-Fan IceStorm Cooling FREEZE Fan Stop - USE.D",13,Rating + 5,https://www.newegg.com/zotac-zt-p10600b-10m/p/1FT-00AC-00031
,,,,,,,,,,785.59,ASUS Dual GeForce GTX 1060 DirectX 12 DUAL-GTX1060-O3G 3GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,9,Rating + 5,https://www.newegg.com/asus-geforce-gtx-1060-dual-gtx1060-o3g/p/N82E16814126133
,,,,,,,,,,799.99,SAPPHIRE PULSE Radeon RX 570 DirectX 12 11266-78-20G 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Card,7,Rating + 4,https://www.newegg.com/sapphire-radeon-rx-570-11266-78-20g/p/N82E16814202384
,,,,,,,,,,785.59,MSI GeForce RTX 2080 TI GAMING X TRIO Video Card,2,Rating + 5,https://www.newegg.com/msi-geforce-rtx-2080-ti-rtx-2080-ti-gaming-x-trio/p/N82E16814137338
,,,,,,,,,,785.59,MSI Radeon RX 580 DirectX 12 RX 580 ARMOR 8G OC 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,6,Rating + 5,https://www.newegg.com/msi-radeon-rx-580-rx-580-armor-8g-oc/p/27N-0023-000U2
,,,,,,,,,,785.59,"ZOTAC GeForce GTX 1060 AMP!, ZT-P10600B-10M, 6GB GDDR5 Super Compact Dual-Fan IceStorm Cooling FREEZE Fan Stop",5,Rating + 5,https://www.newegg.com/zotac-geforce-gtx-1060-zt-p10600b-10m/p/N82E16814500403
,,,,,,,,,,799.99,XFX GTS Black Edition RX 580 8GB OC+ 1425MHz RX-580P8DBD6 DDR5 3xDP HDMI DVI With XFX Custom Backplate,8,Rating + 4,https://www.newegg.com/xfx-rx-580/p/1DW-000W-00026
