lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_abvgr,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,Overall Qual,Overall Cond,SalePrice
3.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,359900.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,157500.0
0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,5.0,190000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,100000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,160000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,203000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,8.0,5.0,302000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,143000.0
2.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,267000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,103000.0
3.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,153500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,2.0,5.0,5.0,171000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,107000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,128500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,116000.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,1.0,5.0,5.0,160000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,180000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,2.0,2.0,5.0,5.0,133000.0
3.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,2.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,215000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,1.0,6.0,7.0,177500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,215000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,5.0,6.0,150000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,320000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,167000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,7.0,125000.0
3.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,3.0,1.0,65000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,200141.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,235876.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,123000.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,137500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,123600.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,160000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,181000.0
0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,125000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,154000.0
3.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,0.0,4.0,4.0,2.0,6.0,5.0,231000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,5.0,6.0,142000.0
1.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,4.0,2.0,0.0,4.0,2.0,10.0,9.0,475000.0
0.0,0.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,375000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,115000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,8.0,108500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,147400.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,156000.0
3.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,5.0,6.0,120000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,167000.0
3.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,191000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,161500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,6.0,130000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,132500.0
3.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,8.0,144000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,0.0,4.0,2.0,2.0,5.0,6.0,141000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,8.0,117000.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,8.0,84500.0
0.0,0.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,5.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,2.0,4.0,6.0,256000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,117500.0
0.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,7.0,160000.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,187000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,350000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,133000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,8.0,5.0,417500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,175900.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,323262.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,6.0,8.0,129800.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,1.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,220000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,7.0,133000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,7.0,133500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,170000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,168000.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,140750.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,204000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,222500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,134500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,214000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,119900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,1.0,2.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,118000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,135000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,7.0,207000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,136500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,7.0,107900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,126000.0
0.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,1.0,6.0,5.0,215000.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,10.0,5.0,426000.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,147000.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,8.0,147500.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,383000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,241500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,147500.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,355000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,109500.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,45000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,7.0,244400.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,167000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,200000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,1.0,5.0,3.0,80000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,7.0,115000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,0.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,139000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,7.0,149500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,108000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,0.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,7.0,106250.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,194000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,129500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,126000.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,2.0,4.0,5.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,120000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,213000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,2.0,7.0,1.0,0.0,4.0,4.0,2.0,8.0,5.0,190000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,6.0,183500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,172000.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,100000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,6.0,218836.0
3.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,5.0,0.0,4.0,2.0,3.0,7.0,4.0,2.0,2.0,4.0,2.0,6.0,7.0,163000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,206580.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,163990.0
3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,8.0,116500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,188000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,5.0,6.0,175000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,182000.0
3.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,7.0,103000.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,10.0,5.0,466500.0
0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,8.0,149500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,7.0,142500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,136500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,137000.0
0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,1.0,4.0,4.0,2.0,7.0,6.0,226500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,3.0,2.0,4.0,4.0,2.0,7.0,5.0,171500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,132500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,1.0,0.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,87500.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,223000.0
3.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,9.0,174000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,6.0,142000.0
3.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,232600.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,4.0,1.0,2.0,7.0,1.0,1.0,4.0,4.0,2.0,6.0,6.0,181000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,4.0,2.0,6.0,4.0,151400.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,250000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,196500.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,7.0,8.0,185000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,113000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,6.0,392000.0
0.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,0.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,127500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,177000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,265000.0
0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,2.0,4.0,2.0,8.0,5.0,312500.0
3.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,4.0,2.0,10.0,9.0,325000.0
0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,4.0,4.0,2.0,8.0,8.0,275000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,290000.0
0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,7.0,1.0,0.0,4.0,4.0,2.0,6.0,6.0,169000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,89000.0
